# Column 1: redshift
# Column 2: scale factor
# Column 3: Hubble parameter [km/s/Mpc]
# Column 4: Hubble parameter [Mpc^-1]
# Column 5: sigma8
# Column 6: velocity growth rate f = dlnD/dlna
# Column 7: vrms2 [km/s]
# Column 8: Delta Chi sigma2_hsv [Mpc/h,see Eq. 33 of Takada and Spergel 2013]
# Column 9: mvir  [Msun/h] (typical <M>)
# Column 10: mean galaxy number density ng_bar
# Column 11: mdel
# Column 12: mdel_prime
# Column 13: delta_prime
# Column 14: delta_prime
6.00247e-02 	 9.43374e-01 	 6.91253e+01 	 2.30577e-04 	 8.13304e-01 	 5.64921e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.45795e-02	 2.45795e-02	 1.12033e+14	 5.97547e+13	 2.50000e+00	 1.00000e+00
6.14967e-02 	 9.42066e-01 	 6.91769e+01 	 2.30749e-04 	 8.12663e-01 	 5.65769e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.45583e-02	 2.45583e-02	 1.11995e+14	 5.97670e+13	 2.50000e+00	 2.50000e+00
6.29707e-02 	 9.40760e-01 	 6.92287e+01 	 2.30922e-04 	 8.12023e-01 	 5.66616e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.45372e-02	 2.45372e-02	 1.11957e+14	 5.97792e+13	 2.50000e+00	 2.50000e+00
6.44468e-02 	 9.39455e-01 	 6.92807e+01 	 2.31096e-04 	 8.11383e-01 	 5.67464e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.45161e-02	 2.45161e-02	 1.11919e+14	 5.97914e+13	 2.50000e+00	 2.50000e+00
6.59249e-02 	 9.38152e-01 	 6.93329e+01 	 2.31270e-04 	 8.10744e-01 	 5.68311e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.44950e-02	 2.44950e-02	 1.11881e+14	 5.98036e+13	 2.50000e+00	 2.50000e+00
6.74051e-02 	 9.36851e-01 	 6.93852e+01 	 2.31444e-04 	 8.10106e-01 	 5.69158e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.44740e-02	 2.44740e-02	 1.11844e+14	 5.98157e+13	 2.50000e+00	 2.50000e+00
6.88874e-02 	 9.35552e-01 	 6.94377e+01 	 2.31619e-04 	 8.09468e-01 	 5.70005e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.44529e-02	 2.44529e-02	 1.11806e+14	 5.98279e+13	 2.50000e+00	 2.50000e+00
7.03717e-02 	 9.34255e-01 	 6.94904e+01 	 2.31795e-04 	 8.08830e-01 	 5.70853e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.44319e-02	 2.44319e-02	 1.11768e+14	 5.98400e+13	 2.50000e+00	 2.50000e+00
7.18580e-02 	 9.32959e-01 	 6.95432e+01 	 2.31971e-04 	 8.08193e-01 	 5.71700e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.44109e-02	 2.44109e-02	 1.11731e+14	 5.98521e+13	 2.50000e+00	 2.50000e+00
7.33464e-02 	 9.31666e-01 	 6.95963e+01 	 2.32148e-04 	 8.07551e-01 	 5.72547e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.43907e-02	 2.43907e-02	 1.11693e+14	 5.98641e+13	 2.50000e+00	 2.50000e+00
7.48369e-02 	 9.30374e-01 	 6.96495e+01 	 2.32326e-04 	 8.06906e-01 	 5.73393e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.43711e-02	 2.43711e-02	 1.11655e+14	 5.98761e+13	 2.50000e+00	 2.50000e+00
7.63295e-02 	 9.29084e-01 	 6.97029e+01 	 2.32504e-04 	 8.06260e-01 	 5.74240e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.43515e-02	 2.43515e-02	 1.11618e+14	 5.98881e+13	 2.50000e+00	 2.50000e+00
7.78241e-02 	 9.27795e-01 	 6.97565e+01 	 2.32683e-04 	 8.05616e-01 	 5.75087e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.43320e-02	 2.43320e-02	 1.11581e+14	 5.99001e+13	 2.50000e+00	 2.50000e+00
7.93208e-02 	 9.26509e-01 	 6.98103e+01 	 2.32862e-04 	 8.04972e-01 	 5.75933e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.43124e-02	 2.43124e-02	 1.11543e+14	 5.99120e+13	 2.50000e+00	 2.50000e+00
8.08196e-02 	 9.25224e-01 	 6.98642e+01 	 2.33042e-04 	 8.04328e-01 	 5.76780e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.42929e-02	 2.42929e-02	 1.11506e+14	 5.99239e+13	 2.50000e+00	 2.50000e+00
8.23205e-02 	 9.23941e-01 	 6.99184e+01 	 2.33223e-04 	 8.03685e-01 	 5.77626e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.42734e-02	 2.42734e-02	 1.11469e+14	 5.99358e+13	 2.50000e+00	 2.50000e+00
8.38234e-02 	 9.22660e-01 	 6.99727e+01 	 2.33404e-04 	 8.03043e-01 	 5.78472e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.42539e-02	 2.42539e-02	 1.11432e+14	 5.99477e+13	 2.50000e+00	 2.50000e+00
8.53284e-02 	 9.21380e-01 	 7.00272e+01 	 2.33586e-04 	 8.02401e-01 	 5.79318e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.42344e-02	 2.42344e-02	 1.11395e+14	 5.99596e+13	 2.50000e+00	 2.50000e+00
8.68356e-02 	 9.20102e-01 	 7.00819e+01 	 2.33768e-04 	 8.01759e-01 	 5.80164e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.42150e-02	 2.42150e-02	 1.11358e+14	 5.99714e+13	 2.50000e+00	 2.50000e+00
8.83448e-02 	 9.18826e-01 	 7.01368e+01 	 2.33951e-04 	 8.01114e-01 	 5.81009e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.41961e-02	 2.41961e-02	 1.11321e+14	 5.99832e+13	 2.50000e+00	 2.50000e+00
8.98561e-02 	 9.17552e-01 	 7.01918e+01 	 2.34135e-04 	 8.00464e-01 	 5.81855e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.41779e-02	 2.41779e-02	 1.11284e+14	 5.99949e+13	 2.50000e+00	 2.50000e+00
9.13695e-02 	 9.16280e-01 	 7.02471e+01 	 2.34319e-04 	 7.99814e-01 	 5.82700e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.41597e-02	 2.41597e-02	 1.11248e+14	 6.00066e+13	 2.50000e+00	 2.50000e+00
9.28850e-02 	 9.15009e-01 	 7.03025e+01 	 2.34504e-04 	 7.99165e-01 	 5.83545e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.41415e-02	 2.41415e-02	 1.11211e+14	 6.00183e+13	 2.50000e+00	 2.50000e+00
9.44026e-02 	 9.13740e-01 	 7.03581e+01 	 2.34689e-04 	 7.98517e-01 	 5.84390e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.41234e-02	 2.41234e-02	 1.11174e+14	 6.00300e+13	 2.50000e+00	 2.50000e+00
9.59224e-02 	 9.12473e-01 	 7.04139e+01 	 2.34876e-04 	 7.97869e-01 	 5.85235e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.41053e-02	 2.41053e-02	 1.11138e+14	 6.00416e+13	 2.50000e+00	 2.50000e+00
9.74442e-02 	 9.11208e-01 	 7.04699e+01 	 2.35062e-04 	 7.97222e-01 	 5.86080e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.40871e-02	 2.40871e-02	 1.11102e+14	 6.00532e+13	 2.50000e+00	 2.50000e+00
9.89682e-02 	 9.09944e-01 	 7.05261e+01 	 2.35250e-04 	 7.96575e-01 	 5.86924e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.40690e-02	 2.40690e-02	 1.11065e+14	 6.00648e+13	 2.50000e+00	 2.50000e+00
1.00494e-01 	 9.08683e-01 	 7.05825e+01 	 2.35438e-04 	 7.95929e-01 	 5.87768e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.40509e-02	 2.40509e-02	 1.11029e+14	 6.00764e+13	 2.50000e+00	 1.00000e+00
1.02022e-01 	 9.07423e-01 	 7.06391e+01 	 2.35627e-04 	 7.95283e-01 	 5.88612e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.40329e-02	 2.40329e-02	 1.10993e+14	 6.00879e+13	 2.50000e+00	 1.00000e+00
1.03553e-01 	 9.06164e-01 	 7.06958e+01 	 2.35816e-04 	 7.94634e-01 	 5.89456e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.40152e-02	 2.40152e-02	 1.10956e+14	 6.00994e+13	 2.50000e+00	 2.50000e+00
1.05085e-01 	 9.04908e-01 	 7.07528e+01 	 2.36006e-04 	 7.93980e-01 	 5.90300e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.39982e-02	 2.39982e-02	 1.10920e+14	 6.01109e+13	 2.50000e+00	 2.50000e+00
1.06620e-01 	 9.03653e-01 	 7.08099e+01 	 2.36196e-04 	 7.93326e-01 	 5.91143e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.39813e-02	 2.39813e-02	 1.10884e+14	 6.01223e+13	 2.50000e+00	 2.50000e+00
1.08156e-01 	 9.02400e-01 	 7.08672e+01 	 2.36388e-04 	 7.92673e-01 	 5.91986e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.39643e-02	 2.39643e-02	 1.10848e+14	 6.01337e+13	 2.50000e+00	 2.50000e+00
1.09695e-01 	 9.01148e-01 	 7.09248e+01 	 2.36580e-04 	 7.92021e-01 	 5.92829e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.39474e-02	 2.39474e-02	 1.10812e+14	 6.01450e+13	 2.50000e+00	 2.50000e+00
1.11236e-01 	 8.99899e-01 	 7.09825e+01 	 2.36772e-04 	 7.91369e-01 	 5.93672e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.39305e-02	 2.39305e-02	 1.10776e+14	 6.01564e+13	 2.50000e+00	 2.50000e+00
1.12779e-01 	 8.98651e-01 	 7.10404e+01 	 2.36965e-04 	 7.90717e-01 	 5.94514e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.39136e-02	 2.39136e-02	 1.10741e+14	 6.01677e+13	 2.50000e+00	 2.50000e+00
1.14325e-01 	 8.97405e-01 	 7.10985e+01 	 2.37159e-04 	 7.90067e-01 	 5.95357e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.38967e-02	 2.38967e-02	 1.10705e+14	 6.01790e+13	 2.50000e+00	 2.50000e+00
1.15872e-01 	 8.96160e-01 	 7.11568e+01 	 2.37354e-04 	 7.89416e-01 	 5.96199e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.38798e-02	 2.38798e-02	 1.10669e+14	 6.01902e+13	 2.50000e+00	 2.50000e+00
1.17421e-01 	 8.94917e-01 	 7.12153e+01 	 2.37549e-04 	 7.88766e-01 	 5.97040e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.38629e-02	 2.38629e-02	 1.10634e+14	 6.02014e+13	 2.50000e+00	 2.50000e+00
1.18973e-01 	 8.93676e-01 	 7.12740e+01 	 2.37744e-04 	 7.88115e-01 	 5.97882e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.38463e-02	 2.38463e-02	 1.10598e+14	 6.02126e+13	 2.50000e+00	 1.00000e+00
1.20527e-01 	 8.92437e-01 	 7.13329e+01 	 2.37941e-04 	 7.87457e-01 	 5.98723e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.38303e-02	 2.38303e-02	 1.10563e+14	 6.02238e+13	 2.50000e+00	 2.50000e+00
1.22083e-01 	 8.91200e-01 	 7.13920e+01 	 2.38138e-04 	 7.86799e-01 	 5.99564e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.38144e-02	 2.38144e-02	 1.10527e+14	 6.02349e+13	 2.50000e+00	 2.50000e+00
1.23641e-01 	 8.89964e-01 	 7.14512e+01 	 2.38336e-04 	 7.86142e-01 	 6.00404e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.37985e-02	 2.37985e-02	 1.10492e+14	 6.02459e+13	 2.50000e+00	 2.50000e+00
1.25201e-01 	 8.88730e-01 	 7.15107e+01 	 2.38534e-04 	 7.85486e-01 	 6.01245e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.37826e-02	 2.37826e-02	 1.10457e+14	 6.02570e+13	 2.50000e+00	 2.50000e+00
1.26764e-01 	 8.87497e-01 	 7.15704e+01 	 2.38733e-04 	 7.84830e-01 	 6.02085e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.37667e-02	 2.37667e-02	 1.10421e+14	 6.02680e+13	 2.50000e+00	 2.50000e+00
1.28329e-01 	 8.86267e-01 	 7.16303e+01 	 2.38933e-04 	 7.84175e-01 	 6.02925e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.37508e-02	 2.37508e-02	 1.10386e+14	 6.02790e+13	 2.50000e+00	 2.50000e+00
1.29895e-01 	 8.85038e-01 	 7.16903e+01 	 2.39133e-04 	 7.83520e-01 	 6.03764e-01 	 , 0.00000e+00 	 ,0.00000e+00 	 1.00000e+14 	 2.37350e-02	 2.37350e-02	 1.10351e+14	 6.02899e+13	 2.50000e+00	 2.50000e+00
